Start,Type,Latency,Code
555937292,Get,79109666,200
555735292,Get,79228625,200
557555292,Get,78633583,200
557585709,Get,78651709,200
557495000,Get,78716917,200
611019042,Get,70046542,200
611603917,Get,69536333,200
611655167,Get,69454666,200
611491125,Get,70261875,200
611538125,Get,70260209,200
611435667,Get,70730541,200
620398042,Get,69230333,200
622254292,Get,70130291,200
622324625,Get,70105583,200
622381959,Get,71052459,200
624060750,Get,70888833,200
624176584,Get,70815500,200
624109417,Get,70909375,200
627102792,Get,68442000,200
625899167,Get,70283375,200
629049709,Get,79100583,200
628999667,Get,81300209,200
629092292,Get,81278250,200
629239042,Get,81214833,200
629283459,Get,81149625,200
630884625,Get,79715167,200
630840500,Get,79733333,200
630931834,Get,79601000,200
631736250,Get,79098917,200
629148584,Get,81350667,200
629190917,Get,81288833,200
633096042,Get,77930875,200
633167292,Get,77820584,200
631634125,Get,79288750,200
633000834,Get,77891083,200
631782584,Get,79016208,200
632953959,Get,77781125,200
630969917,Get,79747250,200
631692542,Get,78961208,200
635290375,Get,76315833,200
635385834,Get,76194625,200
635572709,Get,76222042,200
634488625,Get,77066000,200
635523959,Get,75986708,200
635618500,Get,75809708,200
634947292,Get,76439958,200
635461417,Get,75888416,200
634541417,Get,76785209,200
635197709,Get,76102333,200
635139084,Get,76108000,200
634641584,Get,76542917,200
633426500,Get,77730292,200
633347459,Get,77762333,200
633275334,Get,77781459,200
635065542,Get,76849834,200
634789917,Get,77078208,200
634738209,Get,77014583,200
634592000,Get,77104208,200
635337959,Get,76333584,200
635245292,Get,76410375,200
635004334,Get,79805500,200
634428834,Get,80546042,200
635662709,Get,79338417,200
636235000,Get,80035208,200
636302000,Get,80061958,200
635707834,Get,80727000,200
634690792,Get,81626416,200
634881625,Get,81650625,200
636359917,Get,80129541,200
681343042,Get,69977750,200
681163667,Get,70392417,200
681253959,Get,70289417,200
681906584,Get,70002625,200
681823125,Get,70092916,200
682226292,Get,70187000,200
689690750,Get,69440958,200
692455250,Get,69900000,200
692525792,Get,70250875,200
693494459,Get,70309208,200
695596084,Get,69813084,200
696244459,Get,69809875,200
695009917,Get,71808083,200
695082209,Get,71759375,200
695138875,Get,72070166,200
708250334,Get,70733667,200
710366459,Get,70820042,200
710448584,Get,71693625,200
710762917,Get,71912791,200
710529167,Get,74662458,200
710683000,Get,74572334,200
710974792,Get,74347083,200
710604709,Get,74616292,200
711639292,Get,73785708,200
710840209,Get,74358291,200
711345459,Get,74169875,200
711929167,Get,73557542,200
711491209,Get,73972000,200
711133417,Get,74244667,200
711202417,Get,74138000,200
710904875,Get,74386042,200
711048375,Get,74217000,200
711784542,Get,73952708,200
712552167,Get,73160500,200
712147750,Get,73548208,200
711275000,Get,74323292,200
712395459,Get,73159125,200
711417792,Get,74125833,200
711710167,Get,75138333,200
712005084,Get,74879167,200
712071792,Get,74903583,200
712308209,Get,74555334,200
711861750,Get,75233583,200
713292334,Get,73772750,200
713024209,Get,73989209,200
713217834,Get,73780833,200
712804584,Get,74153083,200
712877792,Get,74077625,200
711562167,Get,75379833,200
712651625,Get,74281916,200
712727209,Get,74821750,200
712950709,Get,74231125,200
713362042,Get,73801375,200
712474875,Get,74668041,200
713114792,Get,74016000,200
714882250,Get,90173166,200
715049584,Get,90119000,200
716344000,Get,89325792,200
716681500,Get,89566542,200
716441792,Get,89905458,200
715131625,Get,91171833,200
716516917,Get,89856625,200
716598917,Get,89749041,200
716750709,Get,90003917,200
751644584,Get,73853875,200
751808792,Get,75446000,200
751981667,Get,75332250,200
752068250,Get,75298750,200
751712417,Get,75572708,200
752506042,Get,74862084,200
759320750,Get,91988625,200
762867542,Get,88794750,200
762464125,Get,89237375,200
763888792,Get,89320625,200
765482542,Get,90451666,200
766109334,Get,90470584,200
781289334,Get,76334292,200
779220584,Get,79189250,200
782274250,Get,76187334,200
766871959,Get,93451792,200
782760667,Get,77611083,200
767250000,Get,93171375,200
785479292,Get,75029458,200
766945250,Get,93445834,200
785430459,Get,75108583,200
785522625,Get,74957625,200
785312375,Get,75150083,200
785267459,Get,75171708,200
785565042,Get,76358500,200
785365834,Get,76588333,200
785669084,Get,76375666,200
785826792,Get,76266292,200
785906750,Get,76229250,200
785619334,Get,76377458,200
786070167,Get,76175958,200
785751042,Get,76443834,200
785791209,Get,76375750,200
785952334,Get,76483875,200
785710417,Get,76641708,200
785998834,Get,76596750,200
786124375,Get,76533167,200
785865250,Get,76827917,200
787106209,Get,75658375,200
787564834,Get,75908792,200
787393750,Get,76111875,200
787345084,Get,76142000,200
787458500,Get,77339042,200
786908125,Get,77922750,200
787292000,Get,77577209,200
786976417,Get,77951375,200
787225125,Get,77676958,200
787518334,Get,77475542,200
787045084,Get,77901375,200
787174959,Get,77900542,200
787609250,Get,77496625,200
787685625,Get,77371208,200
787766792,Get,77253458,200
787731500,Get,77412958,200
787648334,Get,77478292,200
805217209,Get,72722959,200
805292125,Get,73024208,200
805721250,Get,73412250,200
806339959,Get,75265167,200
806673834,Get,75393500,200
806538709,Get,76216125,200
806619334,Get,76188875,200
806468292,Get,76371042,200
806792250,Get,76578875,200
825638959,Get,69082625,200
827309125,Get,68737666,200
827524459,Get,69085250,200
827467584,Get,70089542,200
827366209,Get,70227625,200
827570709,Get,70640291,200
851493250,Get,69237042,200
851772250,Get,69314708,200
851717959,Get,69949125,200
853309209,Get,72190000,200
856019209,Get,71474542,200
856630959,Get,70873292,200
857691667,Get,70306458,200
858462459,Get,70321083,200
858500500,Get,70947458,200
860435959,Get,71256583,200
860363000,Get,71881708,200
860512250,Get,71762958,200
860553084,Get,72071541,200
860594542,Get,72070041,200
860707334,Get,71995625,200
860737459,Get,71946334,200
860640417,Get,72079458,200
860673584,Get,72487666,200
862139875,Get,72189167,200
861985875,Get,73764959,200
862257959,Get,73546875,200
862397334,Get,73460916,200
862048834,Get,73753792,200
862093959,Get,73692250,200
863517375,Get,72474667,200
862184042,Get,73590750,200
863588209,Get,72466083,200
862525625,Get,73431500,200
862454292,Get,73478583,200
862316125,Get,73521750,200
862655167,Get,73478000,200
862605292,Get,73481000,200
862713542,Get,74580042,200
862815625,Get,74507125,200
864840917,Get,72535625,200
862754667,Get,74602250,200
863555042,Get,73787541,200
864935875,Get,72487500,200
865010709,Get,73094000,200
864968334,Get,73159209,200
864887834,Get,73217334,200
865047125,Get,73767625,200
865209667,Get,73648000,200
865243459,Get,73597167,200
865318500,Get,73610000,200
865078209,Get,73841584,200
865109625,Get,74048291,200
865158334,Get,74016458,200
865287125,Get,74715084,200
878059417,Get,75602083,200
878370917,Get,75695083,200
894918834,Get,70359291,200
896159375,Get,69529417,200
896663334,Get,69052500,200
897615667,Get,68895417,200
897673834,Get,69313958,200
898264209,Get,70031000,200
881666375,Get,87318875,200
882112709,Get,86910584,200
879176834,Get,89823917,200
882788500,Get,86810875,200
882939042,Get,86693167,200
882853250,Get,86757083,200
883435334,Get,86768834,200
920876834,Get,69277416,200
921710292,Get,68782000,200
921160875,Get,69335250,200
927592917,Get,68044666,200
927636792,Get,68727041,200
925575417,Get,71507208,200
928053250,Get,69929542,200
928836209,Get,69167667,200
929495375,Get,70194750,200
931735834,Get,70431084,200
932286750,Get,71569292,200
932707834,Get,71198125,200
932751125,Get,71122708,200
932324417,Get,72232000,200
932655709,Get,71937625,200
932788459,Get,71788584,200
933206042,Get,71437208,200
932860750,Get,71757459,200
934367875,Get,71333500,200
