Start,Type,Latency,Code
1105549542,Get,87610250,200
1101788875,Get,92173042,200
1132280875,Get,69699459,200
1132119584,Get,79306750,200
1132774834,Get,83293417,200
1133900542,Get,82629500,200
1134753042,Get,81818583,200
1170800292,Get,70172083,200
1171407709,Get,72001292,200
1170643125,Get,73491542,200
1172587875,Get,71586292,200
1174093000,Get,74272416,200
1174258625,Get,74165917,200
1173869709,Get,74650000,200
1175874959,Get,73433458,200
1174750750,Get,74529500,200
1174151667,Get,75083541,200
1175292167,Get,73814583,200
1187236250,Get,74301542,200
1187288125,Get,77336333,200
1189516000,Get,76985833,200
1191644084,Get,74916042,200
1191781875,Get,74812667,200
1192243167,Get,74533458,200
1191561584,Get,75182167,200
1191897084,Get,74809708,200
1191712375,Get,74980333,200
1192183459,Get,74744958,200
1191973125,Get,76233792,200
1192025709,Get,76198708,200
1192090792,Get,77934208,200
1192942042,Get,77115250,200
1193307167,Get,77593291,200
1194088334,Get,76847334,200
1202120334,Get,69496917,200
1211566875,Get,71289708,200
1216215334,Get,72908667,200
1216602000,Get,72548167,200
1216664625,Get,75022083,200
1241062000,Get,70006250,200
1244231625,Get,73771666,200
1244288959,Get,73915667,200
1243486667,Get,75524459,200
1248691625,Get,73958583,200
1253300084,Get,73113292,200
1251868000,Get,74068125,200
1248855875,Get,74851208,200
1252549250,Get,74350458,200
1252396042,Get,74495541,200
1252475292,Get,75251458,200
1261736875,Get,77637833,200
1266859125,Get,73515459,200
1267002584,Get,73351167,200
1266936709,Get,73381459,200
1266557292,Get,73742500,200
1266785875,Get,73476875,200
1266633084,Get,73557625,200
1267119875,Get,73815916,200
1267050709,Get,73778500,200
1264712875,Get,75820917,200
1268337500,Get,73105250,200
1268280709,Get,73618709,200
1271670292,Get,70968416,200
1270081209,Get,73737750,200
1270135542,Get,74587083,200
1270958084,Get,74486500,200
1271014250,Get,75949917,200
1282933750,Get,71876583,200
1289199834,Get,71779167,200
1289259500,Get,75599417,200
1291995417,Get,78893875,200
1323741334,Get,79373209,200
1322304792,Get,80977916,200
1311690292,Get,91551500,200
1326772834,Get,76432875,200
1327601209,Get,75558250,200
1318866709,Get,84587292,200
1328062792,Get,75273958,200
1327653000,Get,76225625,200
1327370625,Get,77148959,200
1328139375,Get,76437250,200
1328203542,Get,76342625,200
1342693875,Get,70221167,200
1340888542,Get,72103500,200
1340959750,Get,71973083,200
1340744292,Get,72691083,200
1340554584,Get,73499334,200
1341499917,Get,72575458,200
1340807417,Get,73794667,200
1340486959,Get,74727708,200
1341025667,Get,74786042,200
1341955459,Get,73910333,200
1341148084,Get,75324125,200
1341086834,Get,75433125,200
1340625084,Get,77614875,200
1343868834,Get,74910625,200
1344773292,Get,74052375,200
1345488042,Get,74059542,200
1347011917,Get,73599583,200
1354953084,Get,70716417,200
1361137584,Get,69628958,200
1365034042,Get,72938166,200
1371065167,Get,73146875,200
1403625334,Get,76859667,200
1403437875,Get,77807542,200
1403497625,Get,78903959,200
1403364084,Get,79083875,200
1403565375,Get,78958792,200
1403293750,Get,79611958,200
1403694542,Get,79240625,200
1404624542,Get,78822167,200
1404705000,Get,79550875,200
1404811375,Get,79470084,200
1413103209,Get,71554542,200
1413206292,Get,72499375,200
1413156625,Get,73126208,200
1403990584,Get,82885875,200
1414105584,Get,72831459,200
1413478084,Get,73517166,200
1414154625,Get,73212792,200
1414654209,Get,73624250,200
1415267125,Get,73630583,200
1415852125,Get,74146542,200
1416532417,Get,73986000,200
1415908334,Get,74671667,200
1416579334,Get,74405458,200
1418282250,Get,73237167,200
1418819709,Get,77963166,200
1418866167,Get,79625416,200
1419585917,Get,78941583,200
1420654167,Get,77941333,200
1425725292,Get,72865416,200
1430821584,Get,70075334,200
1438024875,Get,70206708,200
1444261084,Get,72117083,200
1481365250,Get,69189500,200
1480554292,Get,71398333,200
1482576500,Get,70005375,200
1482462750,Get,71588958,200
1484712417,Get,69454208,200
1482663209,Get,72562250,200
1482979375,Get,73659000,200
1483049042,Get,76909000,200
1483499750,Get,76541792,200
1485768334,Get,74970125,200
1484315542,Get,78260959,200
1486336584,Get,76334584,200
1484389375,Get,78239000,200
1487415250,Get,75455792,200
1489255167,Get,73551083,200
1490065625,Get,73022750,200
1486932417,Get,75842250,200
1487023542,Get,75684500,200
1487121500,Get,75569667,200
1489192167,Get,73911958,200
1491597500,Get,74917834,200
1491064375,Get,76270458,200
1490574667,Get,76762708,200
1490692625,Get,77350000,200
1498817334,Get,71699375,200
1496851667,Get,78133500,200
1500960250,Get,75209000,200
1498652167,Get,77707708,200
1498738292,Get,77808208,200
1498563000,Get,78147250,200
1508305167,Get,70522500,200
1516447250,Get,72468708,200
1550621459,Get,71327917,200
1552029250,Get,74196250,200
1552748959,Get,73603417,200
1555903500,Get,72616917,200
1555436667,Get,73237584,200
1557240042,Get,72191333,200
1557689917,Get,72761875,200
1560023375,Get,71930584,200
1560805084,Get,72274709,200
1560106042,Get,73899958,200
1563093167,Get,74291834,200
1562759417,Get,75023542,200
1563150584,Get,74679917,200
1563364625,Get,74782000,200
1563298625,Get,76703917,200
1563020584,Get,76984125,200
1562650875,Get,77875458,200
1562931834,Get,77945708,200
1563427292,Get,77897583,200
1567400625,Get,73933875,200
1567468667,Get,74913667,200
1566580375,Get,76105250,200
1563218667,Get,79616958,200
1570689917,Get,78177791,200
1576262334,Get,73740209,200
1568274792,Get,84309125,200
1575231042,Get,77359166,200
1576774792,Get,76908000,200
1576439834,Get,77736709,200
1576619959,Get,77643084,200
1579054667,Get,83814208,200
1589082917,Get,80157500,200
1622328625,Get,94594667,200
1628573500,Get,88499708,200
1626318334,Get,90807917,200
1633177209,Get,84666916,200
1642744417,Get,76327542,200
1629481917,Get,89688167,200
1626419709,Get,92712292,200
1630511750,Get,89490959,200
1638188834,Get,82338458,200
1649032334,Get,78594042,200
1628718875,Get,100681458,200
1641425167,Get,88046125,200
1652656875,Get,76770000,200
1642425375,Get,87515458,200
1637447542,Get,92512042,200
1641374917,Get,90310500,200
1652706875,Get,79010583,200
1637883167,Get,93874041,200
1632073292,Get,99675875,200
1637832209,Get,102819375,200
1640551750,Get,107166875,200
1634103750,Get,113667334,200
1650054000,Get,97676250,200
1640597250,Get,107814542,200
1653752459,Get,95334959,200
1663072375,Get,86575667,200
1640481667,Get,113687125,200
1669318625,Get,85332292,200
1654309792,Get,100402125,200
1640933542,Get,113822375,200
1654229042,Get,100905333,200
1642875709,Get,112521917,200
1717410125,Get,69762125,200
1716993042,Get,70612666,200
1717145667,Get,71102083,200
1719401584,Get,69774792,200
1717900834,Get,72467417,200
1719322250,Get,71679208,200
1719237042,Get,72318125,200
1720055625,Get,72458875,200
1720572542,Get,72670916,200
1727676042,Get,70385583,200
1729477959,Get,71636875,200
1729530209,Get,74162500,200
1729575209,Get,75333042,200
1730032709,Get,74930250,200
1729990834,Get,76942959,200
1731737792,Get,75258250,200
1731876667,Get,75084750,200
1731797875,Get,75257333,200
1731838250,Get,75179375,200
1740803167,Get,71957834,200
1747957250,Get,71678541,200
1749710084,Get,70334667,200
1747828292,Get,72581917,200
1747913042,Get,74423084,200
1748472500,Get,74594541,200
1749156209,Get,74951083,200
1754254125,Get,71453500,200
1754729875,Get,72058458,200
1754865834,Get,73545292,200
1755447750,Get,74054375,200
1755197250,Get,74327292,200
1754813209,Get,75246250,200
1787671167,Get,69296375,200
1787267709,Get,69920250,200
1788312542,Get,69315541,200
1789236750,Get,69988292,200
1790439917,Get,72229875,200
1791062459,Get,71942375,200
1791606792,Get,76330958,200
1792574459,Get,75992084,200
1793299417,Get,75323500,200
1798131209,Get,74216334,200
1801175292,Get,72286458,200
1803751625,Get,71498958,200
1805043917,Get,77237416,200
1804974292,Get,79120833,200
1807065084,Get,77080333,200
1807129167,Get,77063042,200
1807261584,Get,76978208,200
1807197917,Get,77106083,200
1806992375,Get,77401125,200
1812951250,Get,71485208,200
1819789292,Get,69721291,200
1820094959,Get,70114750,200
1820456792,Get,71656333,200
1822381167,Get,73668917,200
1823110917,Get,73503500,200
1824154667,Get,73570291,200
1826841542,Get,72290708,200
1825747250,Get,73427084,200
1828468334,Get,72779084,200
1829551959,Get,74056792,200
1829599417,Get,76570166,200
1830097875,Get,76538833,200
1857023209,Get,70409750,200
1857670667,Get,69886458,200
1857232750,Get,70743917,200
1859273125,Get,70591375,200
1863059292,Get,74808041,200
1862734584,Get,75157459,200
1868613750,Get,70893625,200
1868677084,Get,71609875,200
1868034959,Get,73259625,200
1872898959,Get,69379459,200
1873535542,Get,72067000,200
1875306042,Get,77421500,200
1882329875,Get,71801417,200
1884261917,Get,73025791,200
1884335959,Get,73830542,200
1884200000,Get,73992250,200
1884134042,Get,74085917,200
1884393125,Get,74124000,200
1884598125,Get,73957375,200
1884531917,Get,74570208,200
1889573792,Get,70230000,200
1890271334,Get,69912042,200
1892524250,Get,72583708,200
1899175834,Get,70942459,200
1896467500,Get,74021250,200
1897127834,Get,74161292,200
1897810500,Get,96165250,200
1899221500,Get,124175458,200
1901283709,Get,122147416,200
1906708417,Get,116815041,200
1906415500,Get,117079958,200
1903643500,Get,119929250,200
1960219667,Get,111112583,200
1970166125,Get,101429083,200
1939555792,Get,131995833,200
1938221292,Get,133146834,200
1940334625,Get,131633917,200
1927810459,Get,144675375,200
1927890042,Get,144671166,200
1929915125,Get,143025292,200
1942319125,Get,131666708,200
1929255709,Get,146863167,200
1959845000,Get,116316334,200
1965608459,Get,114835750,200
1959147875,Get,121341833,200
1941337125,Get,139239958,200
1970540500,Get,110014667,200
1952860000,Get,128046250,200
1971343750,Get,109520167,200
1958217459,Get,122556084,200
1958600334,Get,122169167,200
1938281875,Get,142441500,200
1958318709,Get,122398542,200
1957327500,Get,124038750,200
1958563667,Get,122638834,200
1954182292,Get,128273375,200
1958267000,Get,125829625,200
1945691584,Get,139308583,200
1994094167,Get,101447208,200
2023454875,Get,72548833,200
2023536250,Get,73867250,200
2023779334,Get,74639625,200
2023703084,Get,76423834,200
2023592750,Get,76595708,200
2074042584,Get,82318292,200
2072621500,Get,84555667,200
2076176209,Get,81044292,200
2072997459,Get,84287667,200
2071983292,Get,86542458,200
2072033292,Get,86539333,200
2081240917,Get,79998792,200
2082504792,Get,78786083,200
2081545250,Get,79805625,200
2081627375,Get,79822709,200
2071924334,Get,89464375,200
2080595209,Get,80920417,200
2080649542,Get,80856666,200
2081380959,Get,82426625,200
2081447042,Get,82427500,200
2081679709,Get,82139250,200
2076272834,Get,88669667,200
2080529375,Get,84445875,200
2081493417,Get,83566958,200
2081182334,Get,83841917,200
2081308167,Get,83783958,200
2085041000,Get,80210959,200
2071827334,Get,93454917,200
2084149625,Get,81210292,200
2072549584,Get,92888000,200
2072095667,Get,93910875,200
2096050167,Get,86285208,200
2097441459,Get,85924250,200
2095598667,Get,97345625,200
2100230167,Get,92993500,200
2098455917,Get,94623375,200
2100168084,Get,92795375,200
2156464209,Get,83045792,200
2157360000,Get,82150083,200
2157264750,Get,82245333,200
2158663375,Get,81933042,200
2161368584,Get,79271000,200
2158591459,Get,84103584,200
2165509209,Get,77277042,200
2161561084,Get,81329042,200
2161617375,Get,81111833,200
2161300292,Get,81704625,200
2166051084,Get,77085834,200
2165401334,Get,77446584,200
2161669042,Get,81144041,200
2165330625,Get,77878250,200
2163984250,Get,80281542,200
2165130292,Get,79270500,200
2165456167,Get,78887375,200
2163933042,Get,80741125,200
2163874667,Get,80760583,200
2161502292,Get,83113750,200
2165060250,Get,80183708,200
2165239292,Get,84320500,200
2161445084,Get,88123834,200
2157445209,Get,92890459,200
2164997542,Get,85349250,200
2165182709,Get,85375875,200
2182396209,Get,80312334,200
2183419917,Get,80667291,200
2193638625,Get,89008417,200
2193537584,Get,89517458,200
2193704959,Get,89927958,200
2193581875,Get,90106541,200
2240016875,Get,69876625,200
2240109042,Get,69834291,200
2239911542,Get,70431958,200
2240838209,Get,72204417,200
2240691917,Get,75258709,200
2242872167,Get,73218709,200
2242777625,Get,75042584,200
2243037959,Get,74874542,200
2244999792,Get,72996708,200
2243232750,Get,74670875,200
2242966959,Get,74896375,200
2243482417,Get,74348875,200
2243302584,Get,74875917,200
2244838959,Get,73148084,200
2244664167,Get,73307292,200
2243140250,Get,74823625,200
2243401542,Get,74542334,200
2244939125,Get,74558625,200
2245306584,Get,74294125,200
2244742667,Get,74819000,200
2244548959,Get,74984292,200
2250478459,Get,75500292,200
2250407084,Get,76081917,200
2250613584,Get,77226750,200
2249779542,Get,78915000,200
2249665375,Get,81373250,200
2262799250,Get,75841500,200
2264152709,Get,77822750,200
2283120542,Get,78909125,200
2282744667,Get,79343166,200
2283707667,Get,79245750,200
2283809792,Get,79828541,200
2310098959,Get,76173750,200
2313117209,Get,74809167,200
2309985625,Get,93255000,200
2316175084,Get,88150416,200
2326642125,Get,78156000,200
2310423792,Get,95156291,200
2317911625,Get,88186042,200
2316033750,Get,91037250,200
2318376292,Get,89583750,200
2318669875,Get,89336833,200
2319870709,Get,88381083,200
2318299917,Get,92018041,200
2318217834,Get,92173417,200
2318066292,Get,92267125,200
2318138084,Get,92373084,200
2318528084,Get,91971875,200
2317996375,Get,92483250,200
2319601917,Get,90843792,200
2328778500,Get,81613167,200
2318600500,Get,92074000,200
2326080459,Get,84562750,200
2319709459,Get,90847375,200
2318453375,Get,92093083,200
2319792875,Get,90744125,200
2327913750,Get,83248292,200
2332685292,Get,79456625,200
2339083667,Get,76545583,200
2342729917,Get,75655708,200
2362338500,Get,76175708,200
2362269417,Get,76451958,200
2363018750,Get,76156083,200
2363707959,Get,75506292,200
2386377917,Get,69953416,200
2388002500,Get,83802083,200
2404376875,Get,84801333,200
2403306959,Get,86280167,200
2405651417,Get,84587917,200
2404856709,Get,86197459,200
2408026292,Get,83465334,200
2407135959,Get,84414792,200
2406156292,Get,86111375,200
2410984542,Get,81321833,200
2408132084,Get,87930792,200
2410460334,Get,85670125,200
2410393042,Get,86344750,200
2410935125,Get,85827667,200
2408303917,Get,88528916,200
2410531167,Get,87626875,200
2410884917,Get,87339916,200
2410726625,Get,87520708,200
2411138042,Get,87290708,200
2415697250,Get,82715250,200
2411040375,Get,87368833,200
2411087500,Get,87309583,200
2410774709,Get,87579125,200
2410665917,Get,87700666,200
2410835750,Get,87474917,200
2412188709,Get,86323917,200
2418465250,Get,80027375,200
2411204125,Get,87261125,200
2438618334,Get,76315584,200
2438773584,Get,76538958,200
2439232792,Get,76452875,200
2439416125,Get,76310167,200
2456409167,Get,71830625,200
2471882250,Get,71929875,200
2489262667,Get,69992291,200
2489658334,Get,70116125,200
2490307750,Get,74694167,200
2491118750,Get,74637542,200
2492412417,Get,72613583,200
2491553375,Get,75417750,200
2491625542,Get,75193250,200
2492341375,Get,75093166,200
2496814084,Get,71422417,200
2496225959,Get,72457709,200
2496880542,Get,71887292,200
2496146917,Get,72574625,200
2496955750,Get,73164625,200
2498449459,Get,73088208,200
2498889084,Get,72669542,200
2498291750,Get,74271084,200
2498819792,Get,74415208,200
2498606459,Get,74737375,200
2498960084,Get,74432375,200
2498218292,Get,75063458,200
2498751875,Get,75101625,200
2498679709,Get,75277709,200
2498541875,Get,75359416,200
2499092584,Get,75291834,200
2499156500,Get,75719708,200
2499030042,Get,76521791,200
2515012167,Get,75479500,200
2515856084,Get,76325625,200
2515383167,Get,76474333,200
2515767709,Get,76301209,200
2528344834,Get,70244375,200
2543916167,Get,73084833,200
2559384625,Get,70123416,200
2559886959,Get,69625458,200
2565930000,Get,70148250,200
2565739417,Get,70684792,200
2566945334,Get,70217875,200
2567116084,Get,70468500,200
2567522584,Get,71545209,200
2567710542,Get,71810791,200
2568383959,Get,71205125,200
2568795375,Get,71588333,200
2568921042,Get,72166084,200
2569045542,Get,72618167,200
2571669709,Get,71422167,200
2571794334,Get,71713958,200
2570221375,Get,73884042,200
2572659084,Get,73116917,200
2573459500,Get,72365167,200
2573684042,Get,72593125,200
2573348459,Get,73598917,200
2573567375,Get,73457125,200
2574089792,Get,72999125,200
2574218125,Get,73189750,200
2574992542,Get,73534125,200
2574500709,Get,74740250,200
2575668375,Get,73999708,200
2574340500,Get,75407333,200
2598791792,Get,71906750,200
2592243792,Get,78546750,200
2597533209,Get,74023750,200
2594090584,Get,77678459,200
2595560042,Get,76907250,200
2617995542,Get,81838292,200
2629874917,Get,73743666,200
2629756875,Get,74021708,200
2636185959,Get,70181042,200
2636520584,Get,70682709,200
2637267042,Get,70368083,200
2637686750,Get,70392208,200
2639147209,Get,70301834,200
2639615500,Get,71414708,200
2639715834,Get,71388375,200
2640465459,Get,71437625,200
2641185459,Get,72050542,200
2641755000,Get,72754792,200
2643192709,Get,72624875,200
2643592500,Get,72601500,200
2645945459,Get,73198833,200
2647019500,Get,72805291,200
2646350167,Get,73547541,200
2647140250,Get,73972958,200
2644183959,Get,76946167,200
2645867167,Get,75393625,200
2647254000,Get,73985583,200
2647496917,Get,73827791,200
2648601625,Get,73973292,200
2649310959,Get,76899666,200
2649862375,Get,76356667,200
2649760917,Get,76450167,200
2670809125,Get,72292292,200
2670923292,Get,76533875,200
2671649750,Get,76255958,200
2672567709,Get,75832250,200
2671857375,Get,77101833,200
2703879917,Get,70120875,200
2703721084,Get,70394000,200
2699986709,Get,75415875,200
2707300709,Get,84276958,200
2707726750,Get,83887958,200
2708169917,Get,84432666,200
2706461709,Get,85617000,200
2711127917,Get,82516042,200
2709544250,Get,83767583,200
2711993292,Get,82304417,200
2711233750,Get,84404791,200
2713302334,Get,82469542,200
2714642459,Get,81937333,200
2715917167,Get,84866167,200
2721177834,Get,81153208,200
2721645250,Get,80740542,200
2716274417,Get,86124750,200
2726292250,Get,76167375,200
2726433834,Get,76150458,200
2726369959,Get,76184625,200
2721447042,Get,81313084,200
2721536292,Get,81197500,200
2719207042,Get,83452500,200
2719966209,Get,82674209,200
2719879417,Get,82907041,200
2722670250,Get,81460250,200
2721275125,Get,82874208,200
2743193709,Get,70045334,200
2747529292,Get,75131416,200
2748466459,Get,74593083,200
2747975334,Get,75304125,200
2749031042,Get,74931083,200
2774205542,Get,74613458,200
2775478584,Get,73340500,200
2774070917,Get,74923625,200
2792208667,Get,73228041,200
2793435542,Get,77976500,200
2794037584,Get,78511250,200
2795719667,Get,77391333,200
2794111542,Get,79527750,200
2794268834,Get,81495291,200
2794349667,Get,81518375,200
2794190375,Get,81625166,200
2797466667,Get,78349125,200
2795837209,Get,79927000,200
2802515417,Get,74038041,200
2801088875,Get,76084000,200
2802757584,Get,75237541,200
2802447417,Get,76068541,200
2802388459,Get,76141167,200
2802963917,Get,77588458,200
2802832875,Get,77799125,200
2803110375,Get,77510833,200
2802610834,Get,78008916,200
2802676709,Get,77894542,200
2803178334,Get,77687333,200
2802894084,Get,77658291,200
2804208417,Get,77034500,200
2804265792,Get,77599833,200
2813373209,Get,70189042,200
2822732834,Get,77269541,200
2824013375,Get,76100125,200
