Start,Type,Latency,Code
166289500,Get,140907917,200
165615625,Get,141628000,200
164713042,Get,142566833,200
165883000,Get,142688584,200
166033584,Get,142557625,200
165484917,Get,143159667,200
165799834,Get,142811500,200
250807250,Get,66338667,200
250413834,Get,69296500,200
250332584,Get,69417666,200
250476917,Get,69315250,200
250739167,Get,69091292,200
251754667,Get,68127750,200
252521000,Get,67386584,200
251849209,Get,68085875,200
252759875,Get,67245167,200
252566959,Get,67496875,200
252209417,Get,67919416,200
251490334,Get,68697875,200
252150917,Get,68125750,200
249975417,Get,70339708,200
250904584,Get,69484875,200
251684042,Get,70716458,200
251954959,Get,70475000,200
252102042,Get,70352000,200
250859084,Get,71622459,200
252936250,Get,69593583,200
252882750,Get,69720625,200
251797042,Get,70840666,200
252010834,Get,70570166,200
250668959,Get,72045291,200
250548584,Get,72260041,200
252989875,Get,69869667,200
251916000,Get,70974416,200
252427125,Get,70532417,200
252265250,Get,70716167,200
250604417,Get,72412083,200
253970709,Get,69150459,200
252473459,Get,70698292,200
252058000,Get,71202375,200
252625500,Get,72160542,200
252823792,Get,71996292,200
252669500,Get,72187625,200
251592750,Get,73305500,200
254068917,Get,70886042,200
255117500,Get,69866500,200
254006375,Get,71034500,200
255150834,Get,69919791,200
253929709,Get,71193709,200
259193750,Get,70016959,200
268704167,Get,62840125,200
263463917,Get,69127916,200
266576292,Get,67088208,200
271148709,Get,65987916,200
271208334,Get,65998541,200
271263500,Get,65912500,200
271302042,Get,65967333,200
271370209,Get,67668209,200
273389417,Get,68029333,200
273431292,Get,68021333,200
273469459,Get,68008666,200
273511959,Get,68020292,200
273677500,Get,68006000,200
273723500,Get,68545875,200
276542959,Get,69192042,200
276637709,Get,69163833,200
276578959,Get,69196334,200
276609542,Get,69226583,200
276674709,Get,69273209,200
276703250,Get,69199583,200
276734459,Get,69257292,200
276763375,Get,70901625,200
276792125,Get,70914083,200
276816209,Get,70944750,200
281488042,Get,69448292,200
283119167,Get,67848833,200
281580500,Get,69453833,200
285781167,Get,65325375,200
281535334,Get,69459292,200
283042042,Get,69998208,200
283082542,Get,69994333,200
288542209,Get,65514625,200
289737459,Get,66578542,200
294428334,Get,63222500,200
294466750,Get,65095042,200
292041250,Get,68904542,200
294507292,Get,66479750,200
297631459,Get,64112750,200
300233792,Get,64710708,200
300330209,Get,67367125,200
300295459,Get,67447667,200
300486250,Get,67335833,200
300393792,Get,67395083,200
300449625,Get,67462958,200
300553417,Get,67435291,200
300641959,Get,67427459,200
300593542,Get,67509208,200
300686542,Get,67473125,200
300807292,Get,67446833,200
300858209,Get,69121209,200
302426209,Get,67604792,200
302457709,Get,67623125,200
302616834,Get,67532834,200
302576500,Get,67649208,200
302681875,Get,67594083,200
302540500,Get,67570667,200
302650792,Get,67724458,200
302503917,Get,67678459,200
304373167,Get,67196125,200
304408875,Get,67214166,200
304441875,Get,69444625,200
304508709,Get,69439209,200
304474709,Get,69447959,200
304328584,Get,69687709,200
304540542,Get,69536334,200
306570667,Get,67605792,200
306616250,Get,67708958,200
306655792,Get,67717709,200
306726834,Get,67708500,200
306823542,Get,67650541,200
306695000,Get,69338250,200
306931375,Get,69155583,200
306987667,Get,69115208,200
306777209,Get,69274542,200
307019084,Get,70620500,200
307129042,Get,70583875,200
307061792,Get,70622125,200
307225584,Get,70557709,200
307272792,Get,70602291,200
307178167,Get,70809875,200
307309042,Get,70723791,200
308679209,Get,69401250,200
308647625,Get,70647000,200
308711542,Get,70632708,200
308617500,Get,70757042,200
317224209,Get,64072542,200
319776417,Get,64779041,200
320337417,Get,66921000,200
319852500,Get,67475625,200
319966292,Get,67417042,200
320412875,Get,66886417,200
319737042,Get,67778500,200
319815584,Get,67811292,200
320029917,Get,67681250,200
319905959,Get,67844041,200
319942250,Get,67870208,200
320085959,Get,67698875,200
320210209,Get,67752458,200
320298167,Get,67552916,200
320154750,Get,67879500,200
322523542,Get,67497125,200
322833834,Get,69285459,200
322740709,Get,69420584,200
322921375,Get,69307584,200
322425917,Get,69884333,200
322470459,Get,69720625,200
322637542,Get,69738875,200
322607000,Get,69853625,200
322693542,Get,69889708,200
323050584,Get,69592375,200
322666625,Get,70018459,200
323145500,Get,69602042,200
322499875,Get,70315375,200
322887750,Get,69899708,200
322988834,Get,70638375,200
323288000,Get,70390959,200
323017334,Get,70635375,200
324924625,Get,68879750,200
324980625,Get,68767542,200
323196209,Get,70512959,200
324815750,Get,69026875,200
324848459,Get,70889000,200
331590084,Get,64219834,200
325065542,Get,70717083,200
325096084,Get,70780208,200
324888584,Get,71099792,200
325009375,Get,71091542,200
325147917,Get,71015041,200
329269709,Get,69470625,200
332644625,Get,69889125,200
333714750,Get,68882917,200
337191250,Get,65446833,200
337309584,Get,65452417,200
337363292,Get,65357083,200
337254209,Get,65436417,200
339079834,Get,65407417,200
341527209,Get,68644959,200
341472625,Get,68785417,200
341573917,Get,68651708,200
341720292,Get,68632583,200
341628042,Get,68676916,200
342322959,Get,68503750,200
345785625,Get,68992750,200
345852542,Get,69011542,200
345899584,Get,68930208,200
346081959,Get,68910459,200
345971417,Get,68950667,200
346027459,Get,69032167,200
346126667,Get,69021666,200
347717792,Get,67622167,200
347850209,Get,67651834,200
347795750,Get,67731291,200
351160750,Get,67862625,200
351044250,Get,68036208,200
354124875,Get,68350708,200
351209042,Get,71374166,200
351100584,Get,71447292,200
350984000,Get,71529375,200
357701250,Get,65700333,200
353154209,Get,70316500,200
353105542,Get,70330834,200
359610125,Get,63918083,200
356364084,Get,68050250,200
361789459,Get,63385375,200
361049042,Get,66778291,200
361002125,Get,67618084,200
365011709,Get,66994875,200
367757709,Get,67967958,200
367880875,Get,67947583,200
367828084,Get,67957542,200
368174834,Get,67923667,200
368298459,Get,68003250,200
368036625,Get,68027000,200
370029334,Get,66794625,200
368120084,Get,67814417,200
367934125,Get,67916333,200
368221875,Get,67929208,200
367980500,Get,68126333,200
370094000,Get,69001000,200
370227625,Get,68982791,200
370167750,Get,68975666,200
370429667,Get,69056333,200
371677959,Get,67772167,200
370488000,Get,68934250,200
370276542,Get,69138000,200
370326209,Get,69079459,200
370380209,Get,69024292,200
371619500,Get,67781417,200
373939917,Get,67970125,200
374366667,Get,67637125,200
374111834,Get,67868917,200
373998917,Get,67960000,200
374058375,Get,67880791,200
374493417,Get,67635792,200
374219792,Get,67881208,200
374433375,Get,67611917,200
374158084,Get,69869667,200
374538125,Get,69555250,200
376088959,Get,67980875,200
376141709,Get,72573500,200
378032709,Get,71803875,200
377935459,Get,71734834,200
379449709,Get,72031042,200
377888959,Get,71712958,200
377836542,Get,70976083,200
377770125,Get,71030209,200
377694834,Get,71082416,200
381358125,Get,67399000,200
376192959,Get,72564167,200
376247792,Get,72467458,200
379394250,Get,72106750,200
384612167,Get,66879041,200
379344042,Get,72111208,200
378139375,Get,73231292,200
378087875,Get,73182333,200
387331250,Get,65955250,200
387383209,Get,65965250,200
387496167,Get,65847500,200
387443459,Get,68591334,200
387898334,Get,68243083,200
387563834,Get,68547708,200
392313584,Get,65744042,200
387766500,Get,68312292,200
392249375,Get,65830250,200
392181834,Get,65841083,200
388132584,Get,69861792,200
387959500,Get,70013125,200
390073417,Get,67884584,200
388077959,Get,69854416,200
387681167,Get,70250833,200
388016375,Get,69916542,200
387844042,Get,68336666,200
392442417,Get,66302458,200
392500125,Get,68924417,200
392945834,Get,68728000,200
393866167,Get,68274875,200
395865500,Get,65803083,200
392890167,Get,68746625,200
392695875,Get,68903333,200
392551625,Get,69024000,200
392774834,Get,68800750,200
392632000,Get,68913166,200
392830250,Get,68700167,200
392369667,Get,69142708,200
393922584,Get,68267125,200
394035834,Get,70139334,200
393688459,Get,70611833,200
393831625,Get,70532458,200
393984584,Get,70445667,200
395831042,Get,71883000,200
393731709,Get,70655750,200
395919292,Get,71653459,200
396218000,Get,71339833,200
395976792,Get,71559125,200
396152917,Get,71355625,200
396036375,Get,71473208,200
402728375,Get,66891333,200
402927459,Get,66865625,200
402871334,Get,66832709,200
402810292,Get,66831833,200
398874667,Get,70979416,200
404539875,Get,65907833,200
402658625,Get,70108333,200
402589042,Get,70181250,200
410340875,Get,67941625,200
410254834,Get,68027708,200
410416042,Get,67866458,200
410562250,Get,68448792,200
410484250,Get,68586708,200
410898792,Get,71917709,200
414852917,Get,67992042,200
414932167,Get,69164959,200
415209334,Get,68961541,200
415069209,Get,69077292,200
415138459,Get,68995042,200
415005584,Get,69098416,200
415395084,Get,68818792,200
415282042,Get,68915958,200
415643792,Get,69781833,200
415566250,Get,69859292,200
419091250,Get,67612334,200
419178250,Get,67536792,200
423466334,Get,65145208,200
423673209,Get,64975917,200
422571167,Get,68306875,200
425243417,Get,65676041,200
424489875,Get,66463667,200
422794292,Get,71390500,200
423541792,Get,70708167,200
423613125,Get,70698250,200
422730750,Get,71482625,200
422657167,Get,71611541,200
427896625,Get,67012667,200
428688542,Get,68599166,200
432091750,Get,65204416,200
435823625,Get,66531209,200
436944834,Get,66562709,200
436454209,Get,71738334,200
439464875,Get,68771958,200
435954917,Get,72322084,200
439228125,Get,69034292,200
439583750,Get,68663209,200
436809417,Get,71623750,200
436273250,Get,72146000,200
438462917,Get,72089208,200
440761334,Get,69847834,200
440550125,Get,70111042,200
439698209,Get,70900250,200
440136167,Get,70440375,200
442322834,Get,68506083,200
439869667,Get,71032500,200
438677959,Get,72121250,200
442079542,Get,68899041,200
439973584,Get,70809375,200
442471584,Get,68588792,200
438793834,Get,71961417,200
438286209,Get,72457792,200
440678084,Get,70033416,200
441997667,Get,68693042,200
442159292,Get,68470542,200
442244959,Get,68907584,200
442392334,Get,68556209,200
436091084,Get,74772041,200
442546125,Get,70852125,200
444186875,Get,69254792,200
444405334,Get,69012709,200
444728292,Get,68683125,200
452637750,Get,63631917,200
452235625,Get,64043625,200
453393959,Get,64091833,200
453595750,Get,63896709,200
453414959,Get,66525834,200
451604542,Get,68422625,200
449750084,Get,70253250,200
450244417,Get,69730750,200
452453959,Get,69866625,200
451489625,Get,70867167,200
452006667,Get,70326834,200
452323292,Get,70131750,200
452125625,Get,70202125,200
452803334,Get,69761083,200
452861750,Get,69680042,200
456126417,Get,66390709,200
451799834,Get,70696750,200
451920125,Get,70509791,200
452714625,Get,69938208,200
452553875,Get,70064292,200
459121459,Get,66580625,200
458063667,Get,67696375,200
457886542,Get,67859375,200
458288459,Get,67547000,200
458172959,Get,67639583,200
459301417,Get,66629041,200
458420709,Get,67478875,200
458510292,Get,67361208,200
459040042,Get,66990708,200
459590417,Get,66387916,200
459190709,Get,66915709,200
459526125,Get,66422542,200
458811709,Get,67354292,200
459385292,Get,66756583,200
462349375,Get,63926291,200
461762167,Get,69032833,200
462047084,Get,68822792,200
462794667,Get,68106458,200
462959292,Get,68014250,200
463889959,Get,67131958,200
463075834,Get,67993000,200
462231542,Get,68859708,200
463171417,Get,67959416,200
463764375,Get,67350375,200
463579917,Get,67672333,200
464032334,Get,68860417,200
464351167,Get,68609792,200
464244000,Get,68738208,200
469715375,Get,64094500,200
464515542,Get,70687167,200
470141917,Get,65099791,200
470093292,Get,66151417,200
470001084,Get,66324791,200
470488292,Get,68316083,200
468199209,Get,70648917,200
467713625,Get,71188167,200
467931500,Get,70998792,200
467830875,Get,71121625,200
468251500,Get,70739959,200
468000459,Get,71032125,200
468054959,Get,71068917,200
468147750,Get,71016459,200
470221125,Get,69068750,200
472808709,Get,68030041,200
472856125,Get,69817833,200
478524625,Get,67429792,200
478402875,Get,67599417,200
478604917,Get,67367500,200
479071417,Get,67662917,200
479170709,Get,67614583,200
483002709,Get,67066958,200
482948292,Get,68221291,200
484168625,Get,67063541,200
484337459,Get,66852625,200
484300417,Get,69382291,200
484372667,Get,69470333,200
484223500,Get,69745875,200
484402917,Get,69678625,200
486811250,Get,67396791,200
484264584,Get,69535375,200
488726334,Get,65547041,200
488686792,Get,65353250,200
486853000,Get,67922042,200
485493375,Get,69382708,200
485541792,Get,69299375,200
490932792,Get,66197291,200
491047334,Get,66140000,200
490980917,Get,66149208,200
494945959,Get,65297584,200
497376875,Get,65001250,200
494257292,Get,70428292,200
494348084,Get,70655958,200
494385500,Get,70471875,200
497344959,Get,68179584,200
494418292,Get,70766875,200
494309959,Get,70817166,200
502455834,Get,66677167,200
503560959,Get,67412292,200
508501459,Get,67416166,200
508601834,Get,67526125,200
508239834,Get,68058792,200
508684167,Get,67414000,200
508560709,Get,67507500,200
508650459,Get,67378959,200
510604084,Get,66603083,200
508378000,Get,67932084,200
510650792,Get,68490292,200
511226584,Get,68393084,200
510809709,Get,68958125,200
511025584,Get,68848417,200
511324417,Get,68717791,200
516431417,Get,63687750,200
511293542,Get,68288791,200
511258917,Get,68292375,200
511195042,Get,68326875,200
510977042,Get,68301208,200
510935875,Get,68548292,200
511061250,Get,68422750,200
510856917,Get,68597584,200
510720375,Get,68720292,200
511127959,Get,68296875,200
511354209,Get,68032292,200
511161459,Get,68173917,200
516374709,Get,63710125,200
511092875,Get,68752208,200
510901125,Get,68904000,200
513452709,Get,68928333,200
513570125,Get,68911042,200
517643292,Get,64993250,200
517579375,Get,64864458,200
513499834,Get,69197125,200
513620709,Get,69047375,200
520019667,Get,66353041,200
522695584,Get,66496959,200
520100917,Get,69094375,200
520137625,Get,69670958,200
520065542,Get,69853292,200
522376917,Get,70203500,200
526302709,Get,66623667,200
522530584,Get,70612166,200
522578542,Get,70950750,200
522414834,Get,71703375,200
522727917,Get,71640791,200
522626084,Get,71830458,200
522662625,Get,71932667,200
525863250,Get,68840417,200
522826500,Get,71996833,200
522797584,Get,72141792,200
525795500,Get,69383292,200
526006042,Get,69280250,200
525943167,Get,69445708,200
526104917,Get,69406792,200
525975125,Get,69649250,200
526191209,Get,69536541,200
526074542,Get,69763292,200
526263959,Get,69697334,200
526233875,Get,69842292,200
522455250,Get,70613625,200
526137000,Get,69785458,200
525906667,Get,69335625,200
526043417,Get,68859958,200
525756292,Get,68555625,200
522764917,Get,71451458,200
530856709,Get,68083959,200
533842209,Get,65209541,200
531105625,Get,67943208,200
531003750,Get,68000792,200
531048917,Get,67918375,200
531174459,Get,68786709,200
531213334,Get,68847917,200
530927250,Get,69247833,200
531277917,Get,69060916,200
531138250,Get,69258000,200
530957542,Get,69400208,200
535272250,Get,66891375,200
532924625,Get,69431500,200
532994750,Get,69470917,200
536274667,Get,66020541,200
536356792,Get,65885583,200
533030042,Get,69534125,200
535231667,Get,67794458,200
538854834,Get,65475125,200
538907709,Get,68659459,200
540941375,Get,68383958,200
539027000,Get,70518542,200
539063417,Get,70617166,200
538947875,Get,70861208,200
539191209,Get,70988000,200
539092417,Get,71234416,200
538986584,Get,71141209,200
539152625,Get,71289583,200
539317042,Get,71638208,200
542933750,Get,69220875,200
546250292,Get,68584292,200
546066459,Get,69251958,200
546862292,Get,68844917,200
546801042,Get,68592958,200
546132417,Get,69189917,200
550333125,Get,68705583,200
554632000,Get,64678583,200
551296500,Get,68203875,200
554533459,Get,64713417,200
551411834,Get,67774542,200
551539084,Get,67901584,200
554320209,Get,66611708,200
554883000,Get,66075416,200
553840084,Get,69716750,200
554175709,Get,69632667,200
557337125,Get,66963250,200
554993334,Get,69243875,200
555139125,Get,69045167,200
557660750,Get,66451125,200
554071834,Get,69680709,200
553932875,Get,69765875,200
554441875,Get,69196083,200
557544667,Get,69653666,200
562618375,Get,64929250,200
560404834,Get,67084042,200
564912959,Get,69242167,200
565481542,Get,68710917,200
565209792,Get,69960875,200
565730875,Get,69489458,200
569318667,Get,67042875,200
566144875,Get,70388959,200
565961042,Get,70494834,200
571136834,Get,66219375,200
576796584,Get,68151958,200
577550459,Get,67836541,200
577669125,Get,68098250,200
577187917,Get,68092084,200
576214334,Get,69014125,200
581144042,Get,65251166,200
576122917,Get,68934542,200
576390709,Get,68784750,200
576503292,Get,68620416,200
580721042,Get,66423417,200
581218459,Get,65122875,200
581394750,Get,64512000,200
580192167,Get,65642875,200
579613459,Get,67602459,200
579702334,Get,68556250,200
580278417,Get,68024833,200
581310000,Get,66955500,200
582839209,Get,67028334,200
580462625,Get,69591625,200
582714292,Get,67426959,200
580606667,Get,69632583,200
580804709,Get,69496875,200
581049709,Get,69396917,200
580974917,Get,69544500,200
579956917,Get,70649917,200
580121209,Get,70550583,200
579856417,Get,70630584,200
580884625,Get,69566042,200
581585084,Get,69487750,200
582578500,Get,68607208,200
582484875,Get,68785458,200
581508584,Get,69637584,200
583018500,Get,68335583,200
582944334,Get,69102292,200
586678959,Get,65409250,200
589457334,Get,67790958,200
593119000,Get,64139417,200
589686625,Get,69700875,200
589971834,Get,69427458,200
594793459,Get,65690667,200
590159250,Get,70333625,200
595272292,Get,67793625,200
595612709,Get,67735542,200
596505959,Get,67213250,200
595952667,Get,67746750,200
596554750,Get,67106292,200
596597209,Get,67047667,200
593330750,Get,70277375,200
595474250,Get,68118000,200
595389167,Get,68059750,200
593813459,Get,71444625,200
596051375,Get,69388583,200
594335459,Get,71214417,200
594459834,Get,71184625,200
594694750,Get,71071042,200
595716250,Get,67840375,200
595823959,Get,67709917,200
592859209,Get,70642833,200
594581542,Get,71247083,200
596184500,Get,69330542,200
596450917,Get,68751125,200
599321042,Get,68007375,200
596350459,Get,71352208,200
596643500,Get,71155625,200
599201000,Get,68712250,200
599448084,Get,68578917,200
600052375,Get,68093250,200
600152917,Get,68113666,200
595026042,Get,72633833,200
594939209,Get,72566459,200
600426042,Get,67916792,200
599534625,Get,68569500,200
599612750,Get,68371667,200
600251709,Get,69160125,200
600599167,Get,68953791,200
602679042,Get,66837791,200
602785000,Get,66684458,200
604503459,Get,65439042,200
602337667,Get,67091791,200
602464625,Get,67524208,200
600504750,Get,69137958,200
602570209,Get,68757542,200
603104667,Get,68415041,200
602870584,Get,68524667,200
607684167,Get,68803333,200
609522417,Get,69105750,200
609653500,Get,71494625,200
610287000,Get,71146958,200
610474334,Get,71098000,200
611060542,Get,70591250,200
612273334,Get,69489333,200
615078584,Get,66788167,200
610607834,Get,70771250,200
610174750,Get,71173333,200
609781542,Get,71523584,200
615496459,Get,66323000,200
610745792,Get,70874417,200
616387834,Get,66550167,200
616130167,Get,66857666,200
619479209,Get,63475375,200
619811042,Get,64135833,200
616076709,Get,67874667,200
619267750,Get,66157792,200
620031584,Get,66579833,200
620191000,Get,66440541,200
621111167,Get,68464667,200
621508459,Get,68106458,200
619657042,Get,69918834,200
625044500,Get,64887041,200
624468417,Get,65516292,200
623812125,Get,72253959,200
624258042,Get,72687708,200
627898250,Get,69253750,200
624659875,Get,72640375,200
628179667,Get,69239875,200
625385334,Get,71710167,200
625235417,Get,71822834,200
625530875,Get,71446916,200
627632042,Get,69744167,200
624876417,Get,72368167,200
636518167,Get,66365958,200
634405500,Get,68487583,200
634592417,Get,69393125,200
635516459,Get,68482875,200
637525584,Get,67639417,200
635365875,Get,70241458,200
636882167,Get,69244000,200
636704917,Get,69754709,200
647925875,Get,64999125,200
646542459,Get,66713000,200
646397459,Get,67036625,200
646116584,Get,67069208,200
645360917,Get,67781959,200
646688125,Get,66412458,200
645572417,Get,67482625,200
647730042,Get,65266583,200
645925375,Get,67597417,200
647492584,Get,67494750,200
646832167,Get,68362500,200
648587500,Get,66769625,200
647317417,Get,67834000,200
647054000,Get,68018583,200
650024167,Get,65423250,200
648100000,Get,68017208,200
650224250,Get,66016375,200
650127209,Get,66272625,200
648472084,Get,67717875,200
648356000,Get,67786916,200
652212875,Get,64263042,200
650304167,Get,68519541,200
650596167,Get,68366666,200
651167750,Get,67908375,200
650941084,Get,68244917,200
650372334,Get,68531459,200
650521584,Get,68343542,200
650870750,Get,69147708,200
650738542,Get,69410958,200
651503584,Get,68767667,200
651429000,Get,68954208,200
651610792,Get,68890542,200
650673334,Get,69420625,200
651251500,Get,68977417,200
652151292,Get,68957667,200
657497167,Get,63628500,200
657399917,Get,66079000,200
660615500,Get,67067541,200
659523625,Get,69228458,200
659639792,Get,69122958,200
664452500,Get,67396708,200
660729625,Get,71368291,200
663263875,Get,68975458,200
663816667,Get,68585917,200
664125667,Get,68572334,200
666068709,Get,66803625,200
664301375,Get,67886875,200
665962959,Get,66870292,200
665229709,Get,67564209,200
663973625,Get,68772625,200
664764709,Get,67933792,200
665534417,Get,68269541,200
664600250,Get,69358875,200
667679667,Get,66215334,200
666157250,Get,69605167,200
665399625,Get,70710667,200
665649334,Get,70591041,200
669888209,Get,66468209,200
670138417,Get,66474250,200
666267750,Get,70465917,200
668244292,Get,68581500,200
668002750,Get,68961000,200
668961750,Get,68104708,200
670050292,Get,67155042,200
668430792,Get,68882708,200
668772709,Get,68678084,200
668120834,Get,69438917,200
667787209,Get,69904709,200
665727292,Get,70436625,200
669533542,Get,67986667,200
668858375,Get,68415750,200
666350667,Get,70675041,200
666434042,Get,70234791,200
669736709,Get,66897750,200
665871542,Get,70443167,200
669647542,Get,69237792,200
670326625,Get,68628542,200
667878875,Get,71046125,200
670228917,Get,68676791,200
668534000,Get,71526167,200
671423000,Get,68677875,200
668658667,Get,71425833,200
671728834,Get,68425708,200
671608709,Get,68534750,200
683210167,Get,63048541,200
676819042,Get,69439625,200
678756042,Get,68525917,200
684021959,Get,63301125,200
681932209,Get,66394125,200
682300125,Get,68468208,200
683015834,Get,68023625,200
683101292,Get,68086666,200
681395084,Get,69965292,200
681504334,Get,70027959,200
682211125,Get,69495167,200
681839959,Get,69608250,200
681732459,Get,70067042,200
681642917,Get,69987000,200
682029667,Get,70549750,200
684117500,Get,68578167,200
682138000,Get,70511833,200
682387917,Get,70216000,200
686772834,Get,67049292,200
686692250,Get,67145291,200
685508667,Get,69257625,200
689999417,Get,65904750,200
689680959,Get,66233333,200
690081167,Get,66927042,200
689761709,Get,69388125,200
689866209,Get,70366292,200
697250917,Get,66165000,200
697521167,Get,67021208,200
698029667,Get,66587666,200
696569292,Get,67986417,200
697122500,Get,69924042,200
697936584,Get,69380125,200
697815834,Get,69727584,200
697400167,Get,69798750,200
698131209,Get,69532000,200
697627792,Get,69824208,200
702993209,Get,67223875,200
704234959,Get,67199667,200
703130667,Get,68314292,200
705443167,Get,68101459,200
704098625,Get,69473959,200
705730750,Get,69891875,200
706260584,Get,69387834,200
706581250,Get,70240958,200
713208042,Get,64494458,200
714233709,Get,63480208,200
713688750,Get,65161458,200
713361834,Get,65498542,200
713788834,Get,67414167,200
713977917,Get,67494084,200
715936709,Get,65763334,200
714347042,Get,67565084,200
713554792,Get,67817291,200
714120292,Get,67504792,200
715200084,Get,68154416,200
715739542,Get,68045834,200
716245250,Get,67798541,200
716867459,Get,67433792,200
716700834,Get,67819333,200
715601875,Get,68080750,200
716340084,Get,67231750,200
715477542,Get,68156292,200
721280459,Get,64287500,200
718926750,Get,66937875,200
716555792,Get,67859416,200
715322542,Get,68649042,200
716968209,Get,66952209,200
719159584,Get,68641334,200
719485042,Get,68505000,200
719038542,Get,69093084,200
720123584,Get,68137250,200
719382709,Get,68526958,200
720753042,Get,67575833,200
719285917,Get,68923541,200
720353375,Get,69847875,200
720599250,Get,69744583,200
723661334,Get,66810500,200
721216459,Get,69348125,200
720905875,Get,69383500,200
720239750,Get,70019041,200
720480792,Get,69741833,200
727862709,Get,67573792,200
728912500,Get,68613916,200
729010917,Get,68596875,200
732028500,Get,65537041,200
734201792,Get,65814041,200
732544125,Get,67621833,200
732368625,Get,67926083,200
733126250,Get,67297000,200
733002750,Get,67558791,200
733267000,Get,67427000,200
732836584,Get,67527167,200
733913959,Get,66888250,200
733752209,Get,67017042,200
733521250,Get,67141375,200
733395584,Get,67226209,200
736518167,Get,65456625,200
736704167,Get,65270666,200
734076167,Get,70125083,200
738486125,Get,65942125,200
737162667,Get,67388500,200
737066542,Get,67291375,200
737290459,Get,67038500,200
732246209,Get,72038375,200
737408709,Get,67234125,200
736917250,Get,67696333,200
736000709,Get,70549292,200
736837625,Get,70018916,200
737802292,Get,69153708,200
736356959,Get,70467958,200
738027417,Get,68770333,200
738278500,Get,68491375,200
738409334,Get,68332250,200
736203792,Get,70537250,200
737651000,Get,69060833,200
737564500,Get,69145875,200
738165625,Get,68504500,200
737910667,Get,70827208,200
739143125,Get,69748292,200
738541084,Get,70472333,200
740170209,Get,68930500,200
738955625,Get,69873625,200
740310750,Get,69630917,200
739074375,Get,69991875,200
740239000,Get,70516000,200
739010875,Get,69959792,200
740108750,Get,70649084,200
740376042,Get,70037291,200
746500542,Get,64947417,200
747509792,Get,66088250,200
748444542,Get,66289625,200
746625042,Get,69121709,200
747389917,Get,69425125,200
751015209,Get,66837709,200
751183375,Get,66681916,200
751309084,Get,67632709,200
753949959,Get,67443625,200
751502375,Get,70249584,200
