Start,Type,Latency,Code
595378625,Get,83442625,200
615454958,Get,71489875,200
615532333,Get,71445292,200
617625208,Get,70270750,200
618575333,Get,69353416,200
617515792,Get,72690459,200
617935458,Get,72385125,200
618487792,Get,71770125,200
617733167,Get,72589084,200
617860292,Get,72704417,200
625310875,Get,76769792,200
625238667,Get,77915625,200
631298333,Get,76429084,200
631435167,Get,76336916,200
631370333,Get,77292500,200
631552042,Get,78239375,200
631495375,Get,78316667,200
682436000,Get,65888125,200
681458625,Get,66928625,200
682376083,Get,65968375,200
683608750,Get,67306542,200
678763292,Get,72177041,200
682557250,Get,68381917,200
683481250,Get,67584666,200
680459417,Get,71811792,200
683551917,Get,70063000,200
681079875,Get,72502250,200
681519292,Get,72034458,200
682499542,Get,71036500,200
681264708,Get,72246958,200
683350083,Get,69003750,200
683412667,Get,68899709,200
679981583,Get,72302000,200
687079042,Get,69158875,200
687018958,Get,69226042,200
688002083,Get,69497042,200
687950083,Get,69593666,200
690556125,Get,70597792,200
690982667,Get,71145333,200
690384583,Get,71730209,200
690739750,Get,71308209,200
690307167,Get,70846834,200
702686167,Get,66495750,200
703221292,Get,68204291,200
709925542,Get,70145083,200
708728708,Get,71420209,200
709860625,Get,70449708,200
707952958,Get,72150250,200
707893875,Get,72374083,200
751217292,Get,73555584,200
749360792,Get,75428958,200
749046167,Get,76456292,200
753690208,Get,71870000,200
751011667,Get,74513250,200
756826792,Get,70983750,200
754043792,Get,74857542,200
754195500,Get,76011458,200
751149417,Get,80498291,200
749265458,Get,82402208,200
754325458,Get,78645375,200
755806833,Get,77193375,200
751084875,Get,82973125,200
754376750,Get,81809125,200
756887958,Get,79369250,200
754253625,Get,82187958,200
763426292,Get,72790583,200
764294833,Get,72233916,200
757559875,Get,78913083,200
757623625,Get,78800291,200
763938833,Get,72458667,200
754133000,Get,82185750,200
754445958,Get,81856250,200
769593333,Get,67641000,200
764020458,Get,73174417,200
771681375,Get,71470500,200
764120500,Get,79034458,200
780231458,Get,70701333,200
780544792,Get,70604875,200
780417708,Get,70621459,200
780366042,Get,70623833,200
780312375,Get,70625167,200
825245917,Get,70157750,200
828989458,Get,68002917,200
831829083,Get,65068167,200
825064667,Get,71812500,200
825809500,Get,70972417,200
825586583,Get,69817208,200
826564375,Get,68845458,200
828575750,Get,68450375,200
831759500,Get,66930208,200
834125875,Get,68186750,200
830294417,Get,72111041,200
833117167,Get,69288250,200
833043625,Get,69321417,200
837520292,Get,66561958,200
836258875,Get,68474958,200
836941125,Get,68868833,200
836866750,Get,69130708,200
836610750,Get,69365958,200
837125500,Get,68840041,200
836440417,Get,69429000,200
836714917,Get,69147250,200
836801083,Get,69058000,200
837034875,Get,68793000,200
837454750,Get,68373125,200
843577208,Get,73248542,200
837590917,Get,79307625,200
843735250,Get,73123625,200
852772875,Get,82946584,200
852847583,Get,83083042,200
852631000,Get,83174583,200
852699750,Get,88548375,200
852125917,Get,91518375,200
897737083,Get,81578917,200
897031583,Get,82499042,200
903011917,Get,78191416,200
897511417,Get,83753291,200
897425958,Get,83809917,200
897662375,Get,83557625,200
904157542,Get,78660167,200
906115000,Get,76782750,200
897602583,Get,85369500,200
903191125,Get,79627125,200
897334375,Get,85738291,200
903143250,Get,79879166,200
906483792,Get,76531750,200
905035083,Get,77958833,200
907086833,Get,75900459,200
898761125,Get,84193833,200
906432417,Get,76501125,200
906370833,Get,80537459,200
917062167,Get,69957917,200
917118542,Get,69855666,200
906547458,Get,80720750,200
906978958,Get,80410750,200
906866875,Get,80866000,200
897966000,Get,89788292,200
906042583,Get,81798625,200
916997917,Get,71396084,200
903076208,Get,85673875,200
936241042,Get,75261000,200
936034000,Get,76411125,200
936144542,Get,76245250,200
941449250,Get,72065791,200
943702542,Get,69868666,200
979601000,Get,64205500,200
979407375,Get,64414041,200
981410292,Get,64263625,200
982470292,Get,64285917,200
982241000,Get,65676208,200
982536083,Get,65424667,200
982877917,Get,68423917,200
983840000,Get,67510458,200
983027458,Get,68372750,200
983117542,Get,68349750,200
983934208,Get,67693042,200
983355667,Get,68257541,200
983789208,Get,67818542,200
983536458,Get,68071292,200
983606708,Get,67973166,200
983737167,Get,67808167,200
982960958,Get,69059292,200
988466583,Get,79782125,200
988077792,Get,80253375,200
988795625,Get,79471000,200
988400708,Get,82066459,200
987205708,Get,83339417,200
987789958,Get,82695625,200
987041208,Get,83442042,200
987326708,Get,83961875,200
987436958,Get,83877417,200
987128875,Get,84714416,200
1012540083,Get,71340292,200
1013644167,Get,70256958,200
1013428917,Get,71412667,200
1013350625,Get,71527667,200
1013707625,Get,73354250,200
1044713542,Get,65562292,200
1046810667,Get,63481959,200
1044049292,Get,66222167,200
1045839083,Get,66332958,200
1048030875,Get,65062916,200
1047972792,Get,65428458,200
1051421333,Get,66553250,200
1051362333,Get,66644375,200
1051496542,Get,68733125,200
1051625333,Get,68658750,200
1051693083,Get,68740667,200
1051803708,Get,68611709,200
1051873042,Get,68480791,200
1051976333,Get,68370958,200
1051742542,Get,68752334,200
1051926500,Get,68557416,200
1052096333,Get,68729250,200
1068334583,Get,69133042,200
1068399083,Get,69093125,200
1068477500,Get,69734958,200
1070726583,Get,68716125,200
1071353542,Get,68128667,200
1070774417,Get,69531166,200
1070606333,Get,69735750,200
1071408042,Get,70399000,200
1070663875,Get,71453666,200
1071902167,Get,70813000,200
1083994208,Get,73020167,200
1084987375,Get,72042833,200
1085187917,Get,71837792,200
1084052083,Get,72962292,200
1087202250,Get,70254584,200
1110360667,Get,70219625,200
1112763708,Get,69275500,200
1110458417,Get,71533541,200
1110517208,Get,70818958,200
1115691708,Get,69364750,200
1116045917,Get,70036084,200
1118164375,Get,90908250,200
1118101042,Get,92054375,200
1120857125,Get,89496583,200
1120596167,Get,89819417,200
1120926042,Get,89438625,200
1120471833,Get,90001542,200
1120766208,Get,89684250,200
1120293333,Get,90549291,200
1120654708,Get,91928875,200
1120713833,Get,91872833,200
1120543833,Get,92392417,200
1139584542,Get,87597625,200
1137893083,Get,89635167,200
1142836625,Get,84622916,200
1140895375,Get,86550666,200
1142178042,Get,85048584,200
1137733333,Get,89477542,200
1141865292,Get,85328917,200
1140646958,Get,89050500,200
1138271750,Get,94230750,200
1139509208,Get,94110500,200
1157269417,Get,102530292,200
1158046083,Get,175698792,200
1228522208,Get,105405500,200
1228571375,Get,105540833,200
1233672583,Get,100153167,200
1182585125,Get,151642166,200
1210217458,Get,123950583,200
1210681708,Get,123454708,200
1228132917,Get,105866292,200
1213028375,Get,121533042,200
1159075458,Get,175372167,200
1212978458,Get,121457250,200
1162553125,Get,171853375,200
1210610917,Get,123785250,200
1227659458,Get,106656250,200
1232741750,Get,102125583,200
1210405500,Get,124488458,200
1260078083,Get,74957292,200
1182538167,Get,152506667,200
1212637500,Get,122604167,200
1185127583,Get,150132625,200
1186137208,Get,149115334,200
1229829292,Get,105467708,200
1209240208,Get,126040667,200
1228178375,Get,107235916,200
1182492292,Get,153084666,200
1210887125,Get,125013250,200
1228075792,Get,107949750,200
1210530083,Get,125510125,200
1210472750,Get,125857958,200
1228226792,Get,108289459,200
1182446125,Get,154191959,200
1158682458,Get,178098417,200
1335112667,Get,103579667,200
1334732917,Get,104113291,200
1334456542,Get,104325333,200
1334379750,Get,104328625,200
1336138917,Get,106208625,200
1336755167,Get,105616708,200
1335326167,Get,107404167,200
1335000917,Get,107787458,200
1334643250,Get,108108667,200
1334570375,Get,108922458,200
1335399500,Get,109856333,200
1335612125,Get,110099375,200
1335277292,Get,110434584,200
1334945875,Get,111112291,200
1334814083,Get,111283167,200
1335074125,Get,111084250,200
1335361167,Get,110819834,200
1334688042,Get,111851334,200
1334875667,Get,111651834,200
1333959500,Get,113651584,200
1336188375,Get,111438292,200
1336409667,Get,111294042,200
1335434500,Get,112304541,200
1334185708,Get,113600584,200
1334122333,Get,113641750,200
1334516708,Get,113358583,200
1335953292,Get,111928125,200
1335469750,Get,112398458,200
1334775083,Get,113027792,200
1334261958,Get,114782375,200
1336693625,Get,112339833,200
1336879792,Get,112100959,200
1439040417,Get,66284709,200
1439692375,Get,65644041,200
1439559083,Get,68106292,200
1439460875,Get,68285708,200
1448569583,Get,79496334,200
1449165583,Get,79873708,200
1448627292,Get,80330167,200
1442848125,Get,85930334,200
1446627750,Get,82083667,200
1447798625,Get,80837166,200
1446264000,Get,82208542,200
1447760458,Get,80628417,200
1445764708,Get,82618875,200
1445820333,Get,82528292,200
1442515917,Get,85785500,200
1446153250,Get,82043125,200
1450338917,Get,82210000,200
1450285083,Get,82247000,200
1449534458,Get,82972333,200
1443774083,Get,88695583,200
1448219667,Get,84209916,200
1447656625,Get,84761541,200
1447242583,Get,85153833,200
1446108708,Get,86261333,200
1447196667,Get,85144917,200
1445395375,Get,86903500,200
1447697500,Get,83573583,200
1442447292,Get,88977250,200
1449424292,Get,81954958,200
1443196583,Get,88162792,200
1450090708,Get,81233583,200
1443043625,Get,88218208,200
1507645167,Get,69388334,200
1506359292,Get,71273000,200
1508227125,Get,71087417,200
1508349292,Get,71020750,200
1530459833,Get,65852333,200
1530376167,Get,65964875,200
1529881000,Get,66435625,200
1532808375,Get,69402583,200
1530731708,Get,71553584,200
1530525625,Get,71842750,200
1529411833,Get,73054583,200
1530242958,Get,72061000,200
1532996833,Get,69456958,200
1534302625,Get,69470958,200
1534013542,Get,69829375,200
1533946792,Get,69890250,200
1533769083,Get,70006958,200
1534470208,Get,69520583,200
1533650625,Get,70507333,200
1534061500,Get,69840625,200
1533825125,Get,70037250,200
1534175875,Get,70222666,200
1533400500,Get,70805041,200
1533199125,Get,70984083,200
1534523083,Get,70085750,200
1531654958,Get,73345875,200
1533876417,Get,71300250,200
1534574625,Get,70789833,200
1534408667,Get,71117250,200
1532709042,Get,72915667,200
1533255958,Get,72531583,200
1532437167,Get,73358208,200
1577743958,Get,67490042,200
1577474542,Get,70858750,200
1579422208,Get,71573208,200
1579481417,Get,71538959,200
1596591958,Get,71139833,200
1596506125,Get,71253458,200
1596417292,Get,71315209,200
1602297958,Get,67262583,200
1602464875,Get,69510458,200
1602544125,Get,69497792,200
1605887625,Get,66115417,200
1604166917,Get,67956917,200
1602607875,Get,69472125,200
1602667625,Get,69397666,200
1603860542,Get,68320000,200
1604306083,Get,69972000,200
1604664000,Get,69672458,200
1605435708,Get,68960125,200
1602386208,Get,71916459,200
1604573083,Get,69959709,200
1603921625,Get,70611167,200
1605571833,Get,68900209,200
1604081292,Get,70382459,200
1604005500,Get,70410833,200
1605084375,Get,69303583,200
1605673458,Get,68701667,200
1604460583,Get,69884459,200
1604229750,Get,70818041,200
1604526125,Get,70513208,200
1604386250,Get,70210125,200
1605227208,Get,69833333,200
1605837875,Get,72890458,200
1645357333,Get,70470875,200
1648574667,Get,67593709,200
1651123042,Get,67174875,200
1651519042,Get,70087375,200
1667966625,Get,65404625,200
1667886375,Get,65562500,200
1667799667,Get,66574542,200
1669617625,Get,65770042,200
1672160000,Get,65677209,200
1672030542,Get,69263917,200
1672325708,Get,69023625,200
1672211375,Get,69214708,200
1672100208,Get,69309416,200
1672373292,Get,69095125,200
1672271333,Get,69328834,200
1674965458,Get,69502917,200
1674492708,Get,70055000,200
1674917500,Get,69578250,200
1674331292,Get,70244042,200
1674395250,Get,71318125,200
1675052583,Get,70743583,200
1674557542,Get,71302584,200
1674751583,Get,70988208,200
1675105833,Get,70928208,200
1675167833,Get,70865375,200
1675276875,Get,70704791,200
1674616750,Get,71361625,200
1674869375,Get,71085375,200
1675217458,Get,70736125,200
1674817833,Get,71076917,200
1674672125,Get,71208666,200
1678848875,Get,70892791,200
1716324792,Get,64347042,200
1716228458,Get,64462083,200
1718367792,Get,68914500,200
1721671833,Get,69890833,200
1733442083,Get,65186333,200
1733526708,Get,65991750,200
1735453042,Get,64105250,200
1734434500,Get,67122292,200
1737903500,Get,63678542,200
1741371667,Get,66891667,200
1741456833,Get,68892500,200
1741669042,Get,68755375,200
1741595292,Get,68777917,200
1741532375,Get,68975125,200
1741733083,Get,68727875,200
1744682167,Get,67610333,200
1744538792,Get,67777625,200
1744614667,Get,67742417,200
1744800292,Get,71067333,200
1745864458,Get,70065167,200
1746516583,Get,69487750,200
1745798958,Get,70099208,200
1746654333,Get,69490958,200
1746209375,Get,69888416,200
1746260583,Get,69832541,200
1746449375,Get,69640875,200
1746595667,Get,69451792,200
1746125458,Get,69892375,200
1746364958,Get,69640292,200
1746025833,Get,69925208,200
1746716875,Get,69434541,200
1749799208,Get,71205792,200
1780955042,Get,65315125,200
1780754583,Get,65527958,200
1787384167,Get,65742000,200
1791645958,Get,68140042,200
1798704458,Get,65376458,200
1799632500,Get,64535125,200
1799576000,Get,65572625,200
1801666167,Get,64779584,200
1801610042,Get,67177292,200
1808330250,Get,67194625,200
1810719083,Get,70501084,200
1812451333,Get,68861791,200
1810498250,Get,70800750,200
1812395750,Get,68871208,200
1810561042,Get,70704625,200
1810403583,Get,70851792,200
1812342375,Get,68886291,200
1810660375,Get,70561083,200
1816231875,Get,72549375,200
1816526417,Get,74353875,200
1816631208,Get,73883333,200
1816579583,Get,73877875,200
1816298333,Get,73557375,200
1815987125,Get,73792958,200
1816403583,Get,73060625,200
1816689583,Get,72284167,200
1816453667,Get,72465041,200
1816349250,Get,72556291,200
1815926292,Get,72925542,200
1816142875,Get,72655416,200
1816060875,Get,74972459,200
1821065042,Get,74304209,200
1846402667,Get,97701750,200
1846480667,Get,97634584,200
1866497208,Get,78758375,200
1853670458,Get,92589125,200
1875584708,Get,70484459,200
1868901958,Get,77070834,200
1864130792,Get,81711000,200
1860393792,Get,85397000,200
1865214000,Get,80530417,200
1864229625,Get,81143333,200
1881712667,Get,67210000,200
1881601625,Get,67327000,200
1881418500,Get,68312708,200
1881779417,Get,67991125,200
1881470833,Get,70598083,200
1881823792,Get,70279459,200
1881318875,Get,70843125,200
1881373542,Get,70779542,200
1891227292,Get,71622291,200
1891354000,Get,73649666,200
1891462417,Get,73587459,200
1891054625,Get,74044625,200
1891184417,Get,73960916,200
1891492125,Get,73742958,200
1891101542,Get,74138542,200
1891146750,Get,74135500,200
1891320458,Get,74034042,200
1891425625,Get,73963291,200
1891266542,Get,74157584,200
1891008583,Get,74762583,200
1891393708,Get,74423917,200
1895424875,Get,72594958,200
1944335208,Get,65828542,200
1946491958,Get,63684625,200
1944396792,Get,66579000,200
1946985500,Get,66385250,200
1946557875,Get,66854583,200
1946663083,Get,66855875,200
1946616250,Get,66879791,200
1946772167,Get,66686750,200
1946925292,Get,66530875,200
1946854708,Get,66693959,200
1948972875,Get,66518041,200
1949827083,Get,65692000,200
1949017375,Get,67452583,200
1949785000,Get,66727042,200
1952120000,Get,67077583,200
1952176500,Get,67056750,200
1952261833,Get,66998583,200
1952218875,Get,69060916,200
1962908375,Get,68177125,200
1965465458,Get,70109292,200
1965157333,Get,70460542,200
1965279333,Get,70423917,200
1965324583,Get,70339375,200
1965375542,Get,70465834,200
1965093208,Get,70693916,200
1965049375,Get,70678958,200
1965202083,Get,70803583,200
1965524417,Get,70535959,200
1965811958,Get,70148959,200
1965417750,Get,70514083,200
1965863208,Get,70239375,200
1968063042,Get,71946500,200
2010239125,Get,65277458,200
2010313042,Get,65248334,200
2011029833,Get,65199083,200
2013430750,Get,65224250,200
2013733500,Get,64975833,200
2013804333,Get,67398875,200
2013528708,Get,67723625,200
2013872875,Get,67497125,200
2013586375,Get,67745083,200
2013661542,Get,67653875,200
2015540167,Get,65879042,200
2015587250,Get,66547042,200
2016576750,Get,66638667,200
2016524708,Get,67075417,200
2019250792,Get,67383042,200
2019361083,Get,67289291,200
2019310542,Get,68180792,200
2021332583,Get,68242875,200
2031141125,Get,70371458,200
2035637667,Get,68922208,200
2035948292,Get,68664333,200
2035709833,Get,74555875,200
2035784917,Get,74731708,200
2036220625,Get,75459708,200
2036327125,Get,75501709,200
2036145708,Get,76373833,200
2036064042,Get,76559750,200
2035893917,Get,76844667,200
2040068292,Get,73169709,200
2036276375,Get,77729208,200
2036008417,Get,78097000,200
2035843333,Get,78518583,200
2075597542,Get,66061958,200
2075683375,Get,66000791,200
2076305125,Get,65788125,200
2078732708,Get,64680667,200
2078796167,Get,64633542,200
2083381875,Get,70660584,200
2082214125,Get,71942375,200
2081552083,Get,72574333,200
2081379125,Get,74684375,200
2083665958,Get,72428375,200
2081699875,Get,74592500,200
2081617667,Get,74866583,200
2086717125,Get,70379042,200
2087549417,Get,69554709,200
2081279958,Get,76176750,200
2081839917,Get,76139208,200
2086803792,Get,71280417,200
2089642833,Get,68459417,200
2101599125,Get,77990916,200
2104733500,Get,76375083,200
2104640792,Get,76949334,200
2110379500,Get,71981875,200
2114426667,Get,71355500,200
2112584833,Get,73286083,200
2112801500,Get,73158750,200
2112679125,Get,73341708,200
2114166208,Get,71939375,200
2111897583,Get,74277708,200
2110600167,Get,75392292,200
2113291625,Get,72931500,200
2111748417,Get,74385917,200
2114081125,Get,71972541,200
2157260125,Get,88819042,200
2141925708,Get,105194292,200
2154533875,Get,91972000,200
2158127750,Get,88346958,200
2143636083,Get,102751792,200
2157208917,Get,88894708,200
2157144833,Get,90489084,200
2157506000,Get,89753416,200
2156510792,Get,90671209,200
2158166250,Get,89730375,200
2143709667,Get,104683375,200
2156124250,Get,92395000,200
2156191917,Get,93265541,200
2142144208,Get,107663375,200
2156534750,Get,93515958,200
2158023958,Get,92367334,200
2142006375,Get,108477708,200
2182407458,Get,69198833,200
2179714750,Get,73947416,200
2181632708,Get,71992417,200
2156342333,Get,95806250,200
2181152417,Get,70758667,200
2186347333,Get,71499459,200
2186231458,Get,70849667,200
2186165208,Get,70889041,200
2186106625,Get,70933625,200
2186021833,Get,71018333,200
2185835417,Get,71187959,200
2185916375,Get,71092667,200
2186275708,Get,70710125,200
2186405500,Get,70571333,200
2186443167,Get,70533666,200
2247524042,Get,75583541,200
2250109208,Get,73481583,200
2248439333,Get,74725541,200
2247975917,Get,75144208,200
2249861542,Get,74886834,200
2247903667,Get,76810084,200
2247591750,Get,78303375,200
2250525500,Get,75390875,200
2247762792,Get,78258709,200
2248028708,Get,80516167,200
2248574500,Get,80014833,200
2250434292,Get,78203666,200
2247128917,Get,81606167,200
2249505750,Get,79183375,200
2247685208,Get,81992666,200
2258455542,Get,71260083,200
2248088833,Get,81665833,200
2258992500,Get,70803250,200
2247842708,Get,83270000,200
2258514708,Get,72647125,200
2258125875,Get,73064250,200
2258895917,Get,72342208,200
2258374083,Get,72963209,200
2258836292,Get,72514500,200
2258584333,Get,72899875,200
2258942042,Get,72594250,200
2258763750,Get,72802166,200
2254124958,Get,77482500,200
2259033750,Get,72646583,200
2258670708,Get,72974375,200
2258624958,Get,73089542,200
2258714875,Get,74839917,200
2323940417,Get,67837916,200
2325268125,Get,66568000,200
2324601583,Get,67201958,200
2326166542,Get,66281125,200
2326238667,Get,66299666,200
2325190208,Get,67385875,200
2324354917,Get,69151250,200
2325947417,Get,67586667,200
2325341583,Get,69498917,200
2328666625,Get,68612500,200
2328751625,Get,68581500,200
2328857292,Get,68586750,200
2328813125,Get,68581875,200
2328600750,Get,68946500,200
2329792375,Get,67707042,200
2329726000,Get,68603500,200
2329843083,Get,68529542,200
2329890750,Get,69509250,200
2331160000,Get,68294125,200
2331263792,Get,70570708,200
2331210625,Get,70666791,200
2331412333,Get,70528791,200
2331474083,Get,70581292,200
2331582708,Get,70519958,200
2331679458,Get,70391417,200
2331312792,Get,71079292,200
2331776042,Get,70526667,200
2331730292,Get,70453958,200
2331629625,Get,70528750,200
2333605042,Get,69016291,200
2331818083,Get,70763833,200
2331527625,Get,70911958,200
2392518458,Get,64652667,200
2392291792,Get,64893459,200
2391892250,Get,65279459,200
2392698875,Get,65891000,200
2392616042,Get,65853542,200
2392390917,Get,66068875,200
2393665958,Get,66159708,200
2393583167,Get,66954584,200
2394906208,Get,67814792,200
2397594042,Get,68205333,200
2397428917,Get,68493750,200
2397519500,Get,68561917,200
2397733625,Get,68459916,200
2397349208,Get,68949417,200
2397668042,Get,68732959,200
2398404667,Get,68061792,200
2398477292,Get,69230500,200
2399559875,Get,68258916,200
2401981083,Get,68856625,200
2399491375,Get,71411208,200
2402058292,Get,68825916,200
2402406833,Get,68582333,200
2401905417,Get,69056333,200
2402137417,Get,70921125,200
2402789958,Get,70325875,200
2402292250,Get,70811750,200
2402927500,Get,70397833,200
2402855458,Get,70428708,200
2403011750,Get,70250208,200
2402568583,Get,70687875,200
2402710458,Get,70479125,200
2402640625,Get,70534958,200
2466268750,Get,94160875,200
2462808250,Get,98585791,200
2467891083,Get,93424542,200
2467786208,Get,94226875,200
2458813042,Get,102463958,200
2458928417,Get,103249417,200
2473722625,Get,87554792,200
2473834167,Get,88564417,200
2470937208,Get,90292167,200
2471159208,Get,90021667,200
2473613500,Get,87529833,200
2474077625,Get,87031291,200
2466537958,Get,94529208,200
2473953042,Get,87075083,200
2471237208,Get,89771708,200
2466161375,Get,94828334,200
2465886500,Get,94928334,200
2459042375,Get,101766750,200
2460647917,Get,100049250,200
2457822458,Get,102838792,200
2466468125,Get,94175709,200
2473338250,Get,89207542,200
2471065542,Get,91391667,200
2473210708,Get,89219833,200
2473126917,Get,89291416,200
2473482875,Get,88853708,200
2458481708,Get,103774125,200
2466366792,Get,95680542,200
2466009500,Get,95764000,200
2458653625,Get,102939167,200
2459925292,Get,104111750,200
2471304250,Get,93112875,200
2564002917,Get,76019709,200
2563449917,Get,76764375,200
2563310000,Get,76803708,200
2562169750,Get,82775083,200
2562992708,Get,82063375,200
2562574375,Get,82684625,200
2563699542,Get,81617000,200
2563614375,Get,81647125,200
2562087292,Get,83286667,200
2563924083,Get,81524167,200
2563230000,Get,82592875,200
2562831292,Get,83241000,200
2563075042,Get,83080417,200
2563161833,Get,83075708,200
2562669292,Get,83938792,200
2563765708,Get,82891125,200
2563851125,Get,82890916,200
2563377542,Get,83503167,200
2561794042,Get,85239042,200
2562754250,Get,84490500,200
2562481792,Get,84944208,200
2564064292,Get,83603875,200
2562400292,Get,85296459,200
2564360750,Get,83957375,200
2564249958,Get,84188667,200
2564306042,Get,84596584,200
2563533250,Get,85834750,200
2561920333,Get,87736292,200
2562282458,Get,87571792,200
2562020292,Get,88008750,200
2562920000,Get,87602666,200
2564458417,Get,87452167,200
2648972417,Get,83412375,200
2647737708,Get,85543167,200
2641046417,Get,91905334,200
2649918792,Get,82609125,200
2640639458,Get,91833458,200
2650567167,Get,81865375,200
2641143500,Get,93383833,200
2645017792,Get,89464084,200
2647109250,Get,87337875,200
2646201667,Get,90673917,200
2646882000,Get,90088209,200
2650076875,Get,86880417,200
2646292167,Get,90270209,200
2645494917,Get,91513500,200
2645318833,Get,91386291,200
2649418792,Get,87321250,200
2649709417,Get,86932792,200
2646932792,Get,89735042,200
2648373750,Get,88222750,200
2645885250,Get,91009125,200
2651963042,Get,84866958,200
2648515417,Get,88261209,200
2645134208,Get,93836542,200
2645543417,Get,93432917,200
2646125750,Get,92949500,200
2647469542,Get,91592375,200
2645437583,Get,93615625,200
2646793417,Get,92239459,200
2646681667,Get,92463125,200
2647796625,Get,91338417,200
2647307333,Get,91792125,200
2645384292,Get,93979917,200
2733284792,Get,72070792,200
2736254167,Get,72077417,200
